#x u 
0.0 0.5 
0.02564102564102564 0.5 
0.05128205128205128 0.5 
0.07692307692307693 0.5 
0.10256410256410256 0.5 
0.1282051282051282 0.5 
0.15384615384615383 0.5 
0.17948717948717946 0.2525 
0.2051282051282051 0.34750000000000003 
0.23076923076923073 1.0 
0.2564102564102564 1.0 
0.28205128205128205 1.0 
0.3076923076923077 1.0 
0.33333333333333337 1.0 
0.35897435897435903 1.0 
0.3846153846153847 1.2475 
0.41025641025641035 1.1524999999999999 
0.435897435897436 0.5 
0.4615384615384617 0.5 
0.48717948717948734 0.5 
0.512820512820513 0.5 
0.5384615384615387 0.5 
0.5641025641025643 0.5 
0.58974358974359 0.5 
0.6153846153846156 0.5 
0.6410256410256413 0.5 
0.666666666666667 0.5 
0.6923076923076926 0.5 
0.7179487179487183 0.5 
0.743589743589744 0.5 
0.7692307692307696 0.5 
0.7948717948717953 0.5 
0.8205128205128209 0.5 
0.8461538461538466 0.5 
0.8717948717948723 0.5 
0.8974358974358979 0.5 
0.9230769230769236 0.5 
0.9487179487179492 0.5 
0.9743589743589749 0.5 
1.0000000000000004 0.5 
