#x u 
0.0 0.5 
0.006289308176100629 0.5 
0.012578616352201259 0.5 
0.01886792452830189 0.5 
0.025157232704402517 0.5 
0.031446540880503145 0.5 
0.03773584905660377 0.5 
0.0440251572327044 0.5 
0.05031446540880503 0.5 
0.056603773584905655 0.5 
0.06289308176100629 0.5 
0.06918238993710692 0.5 
0.07547169811320754 0.5 
0.08176100628930817 0.5 
0.0880503144654088 0.5 
0.09433962264150943 0.5 
0.10062893081761005 0.5 
0.10691823899371068 0.5 
0.11320754716981131 0.5 
0.11949685534591194 0.5 
0.12578616352201258 0.5 
0.1320754716981132 0.5 
0.13836477987421383 0.5 
0.14465408805031446 0.5 
0.1509433962264151 0.5 
0.15723270440251572 0.5 
0.16352201257861634 0.5 
0.16981132075471697 0.5 
0.1761006289308176 0.5 
0.18238993710691823 0.5 
0.18867924528301885 0.5 
0.19496855345911948 0.2525 
0.2012578616352201 0.34750000000000003 
0.20754716981132074 1.0 
0.21383647798742136 1.0 
0.220125786163522 1.0 
0.22641509433962262 1.0 
0.23270440251572325 1.0 
0.23899371069182387 1.0 
0.2452830188679245 1.0 
0.25157232704402516 1.0 
0.2578616352201258 1.0 
0.2641509433962264 1.0 
0.27044025157232704 1.0 
0.27672955974842767 1.0 
0.2830188679245283 1.0 
0.2893081761006289 1.0 
0.29559748427672955 1.0 
0.3018867924528302 1.0 
0.3081761006289308 1.0 
0.31446540880503143 1.0 
0.32075471698113206 1.0 
0.3270440251572327 1.0 
0.3333333333333333 1.0 
0.33962264150943394 1.0 
0.34591194968553457 1.0 
0.3522012578616352 1.0 
0.3584905660377358 1.0 
0.36477987421383645 1.0 
0.3710691823899371 1.0 
0.3773584905660377 1.0 
0.38364779874213834 1.0 
0.38993710691823896 1.0 
0.3962264150943396 1.2475 
0.4025157232704402 1.1524999999999999 
0.40880503144654085 0.5 
0.4150943396226415 0.5 
0.4213836477987421 0.5 
0.42767295597484273 0.5 
0.43396226415094336 0.5 
0.440251572327044 0.5 
0.4465408805031446 0.5 
0.45283018867924524 0.5 
0.45911949685534587 0.5 
0.4654088050314465 0.5 
0.4716981132075471 0.5 
0.47798742138364775 0.5 
0.4842767295597484 0.5 
0.490566037735849 0.5 
0.49685534591194963 0.5 
0.5031446540880503 0.5 
0.5094339622641509 0.5 
0.5157232704402516 0.5 
0.5220125786163522 0.5 
0.5283018867924528 0.5 
0.5345911949685535 0.5 
0.5408805031446541 0.5 
0.5471698113207547 0.5 
0.5534591194968553 0.5 
0.559748427672956 0.5 
0.5660377358490566 0.5 
0.5723270440251572 0.5 
0.5786163522012578 0.5 
0.5849056603773585 0.5 
0.5911949685534591 0.5 
0.5974842767295597 0.5 
0.6037735849056604 0.5 
0.610062893081761 0.5 
0.6163522012578616 0.5 
0.6226415094339622 0.5 
0.6289308176100629 0.5 
0.6352201257861635 0.5 
0.6415094339622641 0.5 
0.6477987421383647 0.5 
0.6540880503144654 0.5 
0.660377358490566 0.5 
0.6666666666666666 0.5 
0.6729559748427673 0.5 
0.6792452830188679 0.5 
0.6855345911949685 0.5 
0.6918238993710691 0.5 
0.6981132075471698 0.5 
0.7044025157232704 0.5 
0.710691823899371 0.5 
0.7169811320754716 0.5 
0.7232704402515723 0.5 
0.7295597484276729 0.5 
0.7358490566037735 0.5 
0.7421383647798742 0.5 
0.7484276729559748 0.5 
0.7547169811320754 0.5 
0.761006289308176 0.5 
0.7672955974842767 0.5 
0.7735849056603773 0.5 
0.7798742138364779 0.5 
0.7861635220125786 0.5 
0.7924528301886792 0.5 
0.7987421383647798 0.5 
0.8050314465408804 0.5 
0.8113207547169811 0.5 
0.8176100628930817 0.5 
0.8238993710691823 0.5 
0.830188679245283 0.5 
0.8364779874213836 0.5 
0.8427672955974842 0.5 
0.8490566037735848 0.5 
0.8553459119496855 0.5 
0.8616352201257861 0.5 
0.8679245283018867 0.5 
0.8742138364779873 0.5 
0.880503144654088 0.5 
0.8867924528301886 0.5 
0.8930817610062892 0.5 
0.8993710691823898 0.5 
0.9056603773584905 0.5 
0.9119496855345911 0.5 
0.9182389937106917 0.5 
0.9245283018867924 0.5 
0.930817610062893 0.5 
0.9371069182389936 0.5 
0.9433962264150942 0.5 
0.9496855345911949 0.5 
0.9559748427672955 0.5 
0.9622641509433961 0.5 
0.9685534591194968 0.5 
0.9748427672955974 0.5 
0.981132075471698 0.5 
0.9874213836477986 0.5 
0.9937106918238993 0.5 
0.9999999999999999 0.5 
