#x u 
360501.56739811884 -728565.6138709653 
363636.36363636336 -866424.7787134602 
366771.15987460787 -970779.3206608932 
369905.9561128524 -1037593.8523822058 
373040.7523510969 -1064284.6582941737 
376175.5485893414 -1049819.5933271518 
379310.3448275859 -994757.657283987 
382445.1410658304 -901224.2131077156 
385579.93730407493 -772811.2205209091 
388714.73354231945 -614372.2953741997 
391849.52978056396 -431660.1322967335 
394984.32601880847 -230785.81039220336 
398119.122257053 -17656.113376229823 
401253.9184952975 202146.65234751033 
404388.714733542 422446.1796492293 
407523.5109717865 634479.7311359501 
410658.307210031 825136.7944622235 
413793.10344827553 977810.9483634479 
416927.89968652005 1077322.806246685 
420062.69592476456 1116989.2742553235 
423197.49216300907 1102564.297548075 
426332.2884012536 1048470.1149912493 
429467.0846394981 967612.7611802084 
432601.8808777426 862592.6640774683 
435736.6771159871 726363.280959291 
438871.4733542316 552500.1188383135 
442006.26959247614 345938.99041208613 
445141.06583072065 123863.68540279905 
448275.86206896516 -94432.98677780575 
451410.65830720967 -299004.61873698415 
454545.4545454542 -490865.2139392052 
457680.2507836987 -672529.7448304534 
460815.0470219432 -837591.1755020389 
463949.8432601877 -970418.9998985563 
467084.6394984322 -1056510.284355353 
470219.43573667674 -1092875.2203957003 
473354.23197492125 -1087769.826312869 
476489.02821316576 -1050208.7965711257 
479623.82445141027 -980352.354074649 
482758.6206896548 -870868.8144793778 
485893.4169278993 -717771.6461869845 
489028.2131661438 -529212.995743474 
492163.0094043883 -322814.5589577404 
495297.8056426328 -114121.32819357241 
498432.60188087734 91948.43768271513 
501567.39811912185 297972.6172740321 
504702.19435736636 502833.7232275946 
507836.99059561087 694564.4606163144 
510971.7868338554 855070.5716711989 
514106.5830720999 972062.1388755165 
517241.3793103444 1045920.2232095794 
520376.1755485889 1084517.874260327 
523510.9717868334 1091632.8649724196 
526645.768025078 1061265.9750344383 
529780.5642633225 983899.9528506814 
532915.360501567 858111.126561342 
536050.1567398115 695256.8237101764 
539184.952978056 512191.19641017437 
542319.7492163006 319506.33841611893 
545454.5454545451 117454.92108135216 
548589.3416927896 -96430.0137733223 
551724.1379310341 -316383.7082021565 
554858.9341692786 -526052.7510687914 
557993.7304075231 -707581.3134257611 
561128.5266457676 -852795.7679746189 
564263.3228840121 -964760.5598733334 
567398.1191222566 -1048104.6946521827 
570532.9153605012 -1098597.3825702 
573667.7115987457 -1103615.1728109894 
576802.5078369902 -1053824.5569909988 
579937.3040752347 -954280.2358500025 
583072.1003134792 -823069.6347120884 
586206.8965517237 -678055.0335643775 
589341.6927899682 -524454.6247071837 
592476.4890282127 -355277.4436497163 
595611.2852664572 -163674.4175798265 
598746.0815047018 45520.58459840712 
601880.8777429463 256361.6965169852 
605015.6739811908 452968.48470886634 
608150.4702194353 629151.4531463597 
611285.2664576798 786723.5383382256 
614420.0626959243 925187.3563835878 
617554.8589341688 1034633.1873526217 
620689.6551724133 1100004.7320580897 
623824.4514106578 1112552.2854882786 
626959.2476489024 1076485.0915779409 
630094.0438871469 1003790.8445103664 
633228.8401253914 902613.4720099522 
636363.6363636359 771332.4459008009 
639498.4326018804 604448.9709065632 
642633.2288401249 403919.09890438383 
645768.0250783694 183801.53073754866 
648902.8213166139 -36920.56291476064 
652037.6175548584 -246083.97820495538 
655172.413793103 -442624.77569596167 
658307.2100313475 -629227.9263937777 
661442.006269592 -801409.3111541576 
664576.8025078365 -944822.6210454607 
667711.598746081 -1043903.1066105771 
670846.3949843255 -1093003.1243254573 
673981.19122257 -1098514.0764764599 
677115.9874608145 -1069897.6240279353 
680250.783699059 -1009148.618209508 
683385.5799373036 -909790.2892361118 
686520.3761755481 -766409.338039567 
689655.1724137926 -584595.0359050556 
692789.9686520371 -380669.6356442521 
695924.7648902816 -171283.46951492643 
699059.5611285261 36441.94287273596 
702194.3573667706 244157.16091148072 
705329.1536050151 452035.7859418474 
708463.9498432596 650142.5867156956 
711598.7460815042 820818.3729153516 
714733.5423197487 949878.9141604718 
717868.3385579932 1035134.3765132015 
721003.1347962377 1083522.452423263 
724137.9310344822 1100076.2986178496 
727272.7272727267 1080474.3021027097 
730407.5235109712 1015084.5228042084 
733542.3197492157 900263.8307206896 
736677.1159874602 744983.6865149164 
739811.9122257048 565712.4137085578 
742946.7084639493 374774.7653240298 
746081.5047021938 174210.34298321698 
749216.3009404383 -38680.23057112732 
752351.0971786828 -260236.7693127928 
755485.8934169273 -475778.6881608417 
758620.6896551718 -666606.1411243593 
761755.4858934163 -821621.7278723518 
764890.2821316608 -941663.5544051066 
768025.0783699054 -1032283.0718287954 
771159.8746081499 -1092812.5907068516 
774294.6708463944 -1113414.3550520784 
777429.4670846389 -1083349.1277849139 
780564.2633228834 -1001844.9085168965 
783699.0595611279 -880154.9495520246 
786833.8557993724 -732599.2810993477 
789968.6520376169 -565903.2654857453 
793103.4482758614 -377871.8742826728 
796238.244514106 -166564.93227951645 
799373.0407523505 59944.39064471909 
802507.836990595 283784.9809180341 
805642.6332288395 487563.86571545264 
808777.429467084 664223.0414459553 
811912.2257053285 816441.5779119952 
815047.021943573 946528.4927763146 
818181.8181818175 1047719.3721477351 
821316.614420062 1106267.5672131465 
824451.4106583066 1112318.5684828723 
827586.2068965511 1068268.7004366608 
830721.0031347956 985900.3731942073 
833855.7993730401 875326.1450615622 
836990.5956112846 737317.7091359851 
840125.3918495291 566966.9263773 
843260.1880877736 364649.861506532 
846394.9843260181 142538.9437829262 
849529.7805642626 -80446.58283543443 
852664.5768025072 -290235.6473847633 
855799.3730407517 -483873.3447758136 
858934.1692789962 -664206.1096046226 
862068.9655172407 -828904.4272360713 
865203.7617554852 -965675.0762840336 
868338.5579937297 -1058971.5473390566 
871473.3542319742 -1101381.1200294003 
874608.1504702187 -1097906.8590774974 
877742.9467084632 -1058783.6832471602 
880877.7429467078 -988462.3568355562 
884012.5391849523 -882354.0036092135 
887147.3354231968 -734697.1037237133 
890282.1316614413 -549151.973330223 
893416.9278996858 -340808.35331066686 
896551.7241379303 -127274.96268741395 
899686.5203761748 82043.81516441815 
902821.3166144193 287511.58647166134 
905956.1128526638 490348.14566444035 
909090.9090909084 682947.2239979488 
912225.7053291529 848927.2196472905 
915360.5015673974 973162.326339514 
918495.2978056419 1051520.5733584946 
921630.0940438864 1090310.5048948794 
924764.8902821309 1096214.3370136495 
927899.6865203754 1067429.1097606309 
931034.4827586199 995398.4500378974 
934169.2789968645 875313.727560297 
937304.075235109 714281.5274284573 
940438.8714733535 528452.846814531 
943573.667711598 331961.2762179741 
946708.4639498425 129075.11292200738 
949843.260188087 -82460.0289621199 
952978.0564263315 -300712.13837754156 
956112.852664576 -513072.1607417542 
959247.6489028205 -701131.5541828694 
962382.445141065 -852117.0812576005 
965517.2413793096 -965164.2044443417 
968652.0376175541 -1046114.4801179508 
971786.8338557986 -1096549.9315493142 
974921.6300940431 -1108781.9775954674 
978056.4263322876 -1072188.080125379 
981191.2225705321 -984294.8640443279 
984326.0188087766 -854957.0303915994 
987460.8150470211 -699182.6126557568 
990595.6112852657 -526032.4712615533 
993730.4075235102 -335021.8577300183 
996865.2037617547 -126323.93255983602 
999999.9999999992 201123.90660354585 
