#x u 
0.0 -0.00549205410087337 
3134.796238244514 -0.009866238377801649 
6269.592476489028 -0.009005077581449986 
9404.38871473354 -0.00790330195471744 
12539.184952978056 -0.00649339078311202 
15673.98119122257 -0.004832441594439376 
18808.777429467085 -0.0029846206535508687 
21943.5736677116 -0.0010213845355941417 
25078.369905956115 0.000981348495081756 
28213.16614420063 0.002946132805845323 
31347.962382445145 0.004796990240226787 
34482.75862068966 0.006462348191007695 
37617.55485893417 0.007877807311012064 
40752.35109717868 0.008988631834130428 
43887.14733542319 0.009751866205923408 
47021.943573667704 0.010137996173756771 
50156.739811912215 0.0101320901021573 
53291.53605015673 0.009734376378754963 
56426.33228840124 0.008960234582539322 
59561.12852664575 0.007839600755953685 
62695.92476489026 0.0064158097789388385 
65830.72100313478 0.004743919610290754 
68965.51724137929 0.0028885821978746388 
72100.3134796238 0.0009215433895394592 
75235.10971786831 -0.0010811314768892815 
78369.90595611282 -0.0030419990181779024 
81504.70219435733 -0.0048852325392315776 
84639.49843260185 -0.006539554249354979 
87774.29467084636 -0.007940991572501613 
90909.09090909087 -0.009035350965069439 
94043.88714733538 -0.009780313578774721 
97178.68338557989 -0.010147071729377188 
100313.4796238244 -0.010121442889055015 
103448.27586206891 -0.0097044181243743 
106583.07210031342 -0.008912123771771656 
109717.86833855794 -0.007775197832557722 
112852.66457680245 -0.006337605202230441 
115987.46081504696 -0.0046549375491483904 
119122.25705329147 -0.0027922635862100563 
122257.05329153598 -0.0008216128654757543 
125391.84952978049 0.001180809602673684 
128526.645768025 0.0031375701952392034 
131661.44200626953 0.00497300103272275 
134796.23824451404 0.006616126053992738 
137931.03448275855 0.008003405658659596 
141065.83072100306 0.00908119378171421 
144200.62695924757 0.009807812385419317 
147335.42319749208 0.010155163147908076 
150470.2194357366 0.010109814024535176 
153605.0156739811 0.009673518664682006 
156739.81191222562 0.008863148598182324 
159874.60815047013 0.007710040813717184 
163009.40438871464 0.006258785958305282 
166144.20062695915 0.004565504018181734 
169278.99686520366 0.0026956741604395496 
172413.79310344817 0.0007216026553986689 
175548.58934169268 -0.001280373204922908 
178683.3855799372 -0.003232837067838839 
181818.1818181817 -0.0050602872082709935 
184952.97805642622 -0.006692056178428243 
188087.77429467073 -0.008065043516112168 
191222.57053291524 -0.00912615583789353 
194357.36677115975 -0.00983435995882196 
197492.16300940426 -0.010162269644584424 
200626.95924764877 -0.010097204636449838 
203761.75548589329 -0.009641680996533246 
206896.5517241378 -0.008813313811741318 
210031.3479623823 -0.007644136018835544 
213166.14420062682 -0.006179359691628909 
216300.94043887133 -0.004475627691307298 
219435.73667711584 -0.0025988232885105276 
222570.53291536035 -0.0006215224590283083 
225705.32915360486 0.0013798126272321068 
228840.12539184937 0.003327790396299994 
231974.9216300939 0.0051470826002258194 
235109.7178683384 0.006767337258403745 
238244.5141065829 0.008125899166769958 
241379.31034482742 0.009170232772859088 
244514.10658307193 0.009859953724205336 
247648.90282131644 0.010168390530166473 
250783.69905956095 0.010083615947749671 
253918.49529780546 0.009608908207777477 
257053.29153604998 0.008762624245789915 
260188.0877742945 0.007577489839840867 
263322.884012539 0.006099334105540576 
266457.6802507835 0.004385317285387472 
269592.476489028 0.0025017203637277036 
272727.27272727253 0.0005213819828727875 
275862.06896551704 -0.0014791182252400933 
278996.86520376155 -0.00342242097135577 
282131.66144200607 -0.00523337879053655 
285266.4576802506 -0.006841961992610556 
288401.2539184951 -0.008185966708407742 
291536.0501567396 -0.009213420311707892 
294670.8463949841 -0.00988459119929919 
297805.6426332286 -0.010173525211005964 
300940.43887147313 -0.01006904927636483 
304075.23510971764 -0.009575203476959044 
307210.03134796215 -0.008711084816572321 
310344.82758620667 -0.007510108740566056 
313479.6238244512 -0.006018716961505683 
316614.4200626957 -0.0042945815593845825 
319749.2163009402 -0.0024043748038415505 
322884.0125391847 -0.00042119093928654703 
326018.8087774292 0.0015782803675650668 
