#x u 
0.0 0.5 
0.05263157894736842 0.5 
0.10526315789473684 0.5 
0.15789473684210525 0.2525 
0.21052631578947367 0.34750000000000003 
0.2631578947368421 1.0 
0.3157894736842105 1.0 
0.3684210526315789 1.2475 
0.42105263157894735 1.1524999999999999 
0.47368421052631576 0.5 
0.5263157894736842 0.5 
0.5789473684210527 0.5 
0.631578947368421 0.5 
0.6842105263157894 0.5 
0.7368421052631577 0.5 
0.7894736842105261 0.5 
0.8421052631578945 0.5 
0.8947368421052628 0.5 
0.9473684210526312 0.5 
0.9999999999999996 0.5 
