#x u 
445141.06583072065 128018.82417781944 
448275.86206896516 -81112.72647294957 
451410.65830720967 -285129.44900844054 
454545.4545454542 -479144.983683839 
457680.2507836987 -657580.4012943836 
460815.0470219432 -812358.5268906857 
463949.8432601877 -934455.7891302577 
467084.6394984322 -1017446.3495274246 
470219.43573667674 -1059541.2901477127 
473354.23197492125 -1062162.569769724 
476489.02821316576 -1026680.958284701 
479623.82445141027 -952816.5943256369 
482758.6206896548 -840388.4989416072 
485893.4169278993 -692515.3888436327 
489028.2131661438 -516785.6332339219 
492163.0094043883 -322995.7783485404 
495297.8056426328 -119616.16233856871 
498432.60188087734 87561.73054746268 
501567.39811912185 293467.7470866686 
504702.19435736636 490856.483245714 
507836.99059561087 669835.307476803 
510971.7868338554 820624.2983785712 
514106.5830720999 936940.0675369354 
517241.3793103444 1016712.6243293246 
520376.1755485889 1059611.1563951029 
523510.9717868334 1064161.570422052 
526645.768025078 1027611.0155791623 
529780.5642633225 948745.097535056 
532915.360501567 830697.2514392801 
536050.1567398115 680737.7199751425 
539184.952978056 507146.72140570474 
542319.7492163006 316286.05080209457 
545454.5454545451 112723.96451434483 
548589.3416927896 -97983.42921607736 
551724.1379310341 -307073.1487800175 
554858.9341692786 -503562.65272623446 
557993.7304075231 -677721.5214041095 
561128.5266457676 -823688.5712960212 
564263.3228840121 -938778.1592836848 
567398.1191222566 -1020472.1666548384 
570532.9153605012 -1064486.7306980663 
573667.7115987457 -1066122.372531314 
576802.5078369902 -1023597.9602759718 
579937.3040752347 -939924.5581444276 
583072.1003134792 -821350.2225881795 
586206.8965517237 -673950.574415325 
589341.6927899682 -501828.22875268164 
592476.4890282127 -308635.4076863691 
595611.2852664572 -100591.25169613153 
598746.0815047018 112444.16704212388 
601880.8777429463 319261.21243142936 
605015.6739811908 510858.7005551061 
608150.4702194353 681845.5841102805 
611285.2664576798 828525.9674143606 
614420.0626959243 945975.9021802106 
617554.8589341688 1027448.8011596443 
620689.6551724133 1066956.0819806051 
623824.4514106578 1062482.5504410716 
626959.2476489024 1016575.1152932951 
630094.0438871469 933746.8325024067 
633228.8401253914 817424.1094776777 
636363.6363636359 669581.0609831607 
639498.4326018804 493318.4128973905 
642633.2288401249 295494.0097369956 
645768.0250783694 86411.87310776846 
648902.8213166139 -123368.14068090555 
652037.6175548584 -326039.95259990357 
655172.413793103 -516529.41527659993 
658307.2100313475 -689784.1599295757 
661442.006269592 -838536.9321857641 
664576.8025078365 -954185.1683761528 
667711.598746081 -1030121.5002001494 
670846.3949843255 -1064233.371126282 
673981.19122257 -1058116.591331944 
677115.9874608145 -1013947.9900489195 
680250.783699059 -932362.2522094502 
683385.5799373036 -813557.737601715 
686520.3761755481 -660398.0802370718 
689655.1724137926 -480119.76109455514 
692789.9686520371 -282669.0867642103 
695924.7648902816 -77189.11745728373 
699059.5611285261 129917.7378005667 
702194.3573667706 333612.65287802985 
705329.1536050151 527292.1617658639 
708463.9498432596 701706.0626749981 
711598.7460815042 847168.0043516643 
714733.5423197487 957023.2963231015 
717868.3385579932 1028987.3368581445 
721003.1347962377 1063167.836605702 
724137.9310344822 1059021.4246139815 
727272.7272727267 1014557.8696366714 
730407.5235109712 928679.7735421523 
733542.3197492157 804186.5235373992 
736677.1159874602 648212.6778372086 
739811.9122257048 469510.86922188214 
742946.7084639493 275252.5824568925 
746081.5047021938 70478.07177039125 
749216.3009404383 -139498.3685204354 
752351.0971786828 -346556.1136604584 
755485.8934169273 -540084.9177427932 
758620.6896551718 -710133.6591314087 
761755.4858934163 -850388.7817983179 
764890.2821316608 -958140.900780776 
768025.0783699054 -1031534.6003125751 
771159.8746081499 -1067210.7376379592 
774294.6708463944 -1060985.990967115 
777429.4670846389 -1010963.5150792083 
780564.2633228834 -919852.8526326703 
783699.0595611279 -794048.2675593293 
786833.8557993724 -640361.9890457069 
789968.6520376169 -463714.3427759421 
793103.4482758614 -268020.64615929895 
796238.244514106 -59106.03889308164 
799373.0407523505 153689.13895196424 
802507.836990595 359198.94990360097 
805642.6332288395 547952.2322366969 
808777.429467084 714139.4453017962 
811912.2257053285 854268.7657929824 
815047.021943573 964215.6599079499 
818181.8181818175 1038025.5989147902 
821316.614420062 1069940.063041043 
824451.4106583066 1057672.798520071 
827586.2068965511 1003593.4167289764 
830721.0031347956 912624.604117254 
833855.7993730401 789066.3070116997 
836990.5956112846 635631.8073416644 
840125.3918495291 455576.58495897957 
843260.1880877736 255451.58553222846 
846394.9843260181 45272.1860663245 
849529.7805642626 -164408.49979475595 
852664.5768025072 -365709.1354183575 
855799.3730407517 -553685.5935938203 
858934.1692789962 -723459.7951544964 
862068.9655172407 -867406.3144138525 
865203.7617554852 -975767.0888739094 
868338.5579937297 -1040714.7571322251 
871473.3542319742 -1060340.6226421194 
874608.1504702187 -1038903.8273030552 
877742.9467084632 -983123.9880132823 
880877.7429467078 -897901.58444052 
884012.5391849523 -785079.5971978705 
887147.3354231968 -645659.2332293353 
890282.1316614413 -482622.58925230464 
893416.9278996858 -301437.0985333892 
896551.7241379303 -108218.14256453993 
899686.5203761748 91871.06847011678 
902821.3166144193 293881.9160987985 
905956.1128526638 490813.09200192604 
909090.9090909084 672664.6706303037 
912225.7053291529 828513.090438523 
915360.5015673974 950129.7616673661 
918495.2978056419 1033882.8568645024 
921630.0940438864 1079263.8194974477 
924764.8902821309 1085763.6908255606 
927899.6865203754 1051454.154712718 
931034.4827586199 974774.0444709898 
934169.2789968645 857608.0465285651 
937304.075235109 706343.109250849 
940438.8714733535 529666.9496403763 
943573.667711598 335247.51178029214 
946708.4639498425 128559.10538600733 
949843.260188087 -85178.74434779164 
952978.0564263315 -298287.50679319515 
956112.852664576 -500311.33304221707 
959247.6489028205 -680751.6887239327 
962382.445141065 -832297.5047187358 
965517.2413793096 -951456.7916794386 
968652.0376175541 -1036200.2412974744 
971786.8338557986 -1083328.923161 
974921.6300940431 -1088517.6193963364 
978056.4263322876 -1049114.7871921707 
981191.2225705321 -966821.4683166028 
984326.0188087766 -847437.2768969818 
987460.8150470211 -697883.0514028991 
990595.6112852657 -523512.26436442416 
993730.4075235102 -328304.5144196275 
996865.2037617547 -120040.54374464108 
999999.9999999992 194665.91804697784 
