#x u 
548589.3416927896 94871.24159142657 
551724.1379310341 -115878.74077259657 
554858.9341692786 -322147.69534687285 
557993.7304075231 -515959.2072044999 
561128.5266457676 -689818.5903934438 
564263.3228840121 -837002.7072408014 
567398.1191222566 -951819.9519057944 
570532.9153605012 -1029830.3446246202 
573667.7115987457 -1068017.2256085025 
576802.5078369902 -1064903.9091966266 
579937.3040752347 -1020610.7872509214 
583072.1003134792 -936850.6736060076 
586206.8965517237 -816862.5696042562 
589341.6927899682 -665286.4120009934 
592476.4890282127 -487983.6467349115 
595611.2852664572 -291810.56697126164 
598746.0815047018 -84353.1804294935 
601880.8777429463 126366.14133126552 
605015.6739811908 332198.88780466944 
608150.4702194353 525185.512219357 
611285.2664576798 697863.2269985281 
614420.0626959243 843554.5895549111 
617554.8589341688 956625.7188160212 
620689.6551724133 1032704.157253769 
623824.4514106578 1068847.953699481 
626959.2476489024 1063659.4285164932 
630094.0438871469 1017339.2218341138 
633228.8401253914 931678.5347992233 
636363.6363636359 809989.8638760766 
639498.4326018804 656978.9066971202 
642633.2288401249 478562.59286206565 
645768.0250783694 281640.27642937313 
648902.8213166139 73826.93808034783 
652037.6175548584 -136841.2859790761 
655172.413793103 -342217.86118928617 
658307.2100313475 -534360.8809094026 
661442.006269592 -705840.1797334824 
664576.8025078365 -850024.6577870066 
667711.598746081 -961338.7051807032 
670846.3949843255 -1035477.8106950418 
673981.19122257 -1069575.017113355 
677115.9874608145 -1062311.7863803045 
680250.783699059 -1013968.9874330313 
683385.5799373036 -926416.0350069101 
686520.3761755481 -803038.5994179994 
689655.1724137926 -648607.6827829527 
692789.9686520371 -469095.12449547404 
695924.7648902816 -271442.6703575151 
699059.5611285261 -63293.535455812955 
702194.3573667706 147303.15876003573 
705329.1536050151 352203.6437875491 
708463.9498432596 543484.4233804021 
711598.7460815042 713748.6749351978 
714733.5423197487 856412.2844226382 
717868.3385579932 965958.4539000149 
721003.1347962377 1038151.0359392805 
724137.9310344822 1070198.3453342083 
727272.7272727267 1060861.1134922316 
730407.5235109712 1010500.4109176081 
733542.3197492157 921063.6846247176 
736677.1159874602 796009.4504143968 
739811.9122257048 640173.5521608971 
742946.7084639493 459582.159859327 
746081.5047021938 261218.73779396285 
749216.3009404383 52753.99416216206 
752351.0971786828 -157750.74500535146 
755485.8934169273 -362155.2671053633 
758620.6896551718 -552555.2547646037 
761755.4858934163 -721587.9455800739 
764890.2821316608 -862716.8499431475 
768025.0783699054 -970484.5169170038 
771159.8746081499 -1040723.5737175884 
774294.6708463944 -1070717.8779071197 
777429.4670846389 -1059307.5505491234 
780564.2633228834 -1006933.8286957158 
783699.0595611279 -915622.0027626579 
786833.8557993724 -788903.0986034482 
789968.6520376169 -631677.3328345072 
793103.4482758614 -450024.6215903833 
796238.244514106 -250969.47033033211 
799373.0407523505 -42209.33640106182 
802507.836990595 168183.0314318408 
805642.6332288395 372071.765961649 
808777.429467084 561572.4953065661 
811912.2257053285 729357.2313584207 
815047.021943573 868937.7428857468 
818181.8181818175 974916.4552610377 
821316.614420062 1043195.1745264689 
824451.4106583066 1071133.5644440274 
827586.2068965511 1057651.2482268538 
830721.0031347956 1003269.5866805319 
833855.7993730401 910091.5171947603 
836990.5956112846 781720.2332110321 
840125.3918495291 623119.8488291566 
843260.1880877736 440423.43664847605 
846394.9843260181 240695.86201540023 
849529.7805642626 31660.584870390667 
852664.5768025072 -178599.00624021475 
855799.3730407517 -381952.1785819613 
858934.1692789962 -570535.2704484744 
862068.9655172407 -737055.7787481868 
865203.7617554852 -875074.3599028224 
868338.5579937297 -979253.8390903836 
871473.3542319742 -1045565.5986520344 
874608.1504702187 -1071445.364628616 
877742.9467084632 -1055892.3671657129 
880877.7429467078 -999508.0402569991 
884012.5391849523 -904472.7643078885 
887147.3354231968 -774461.5508838701 
890282.1316614413 -614501.930112113 
893416.9278996858 -430779.53622660664 
896551.7241379303 -230398.90925869497 
899686.5203761748 -21108.762665076883 
902821.3166144193 188997.65921319704 
905956.1128526638 391795.54669175606 
909090.9090909084 579442.7109149633 
912225.7053291529 744682.841088048 
915360.5015673974 881126.1058204616 
918495.2978056419 983496.2477338954 
921630.0940438864 1047834.6161932496 
924764.8902821309 1071653.2482202298 
927899.6865203754 1054031.0779548262 
931034.4827586199 995649.5542473482 
934169.2789968645 898766.2890497136 
937304.075235109 767127.7556219604 
940438.8714733535 605824.4125120406 
943573.667711598 421093.8556606373 
946708.4639498425 220079.61073386585 
949843.260188087 10554.89317786731 
952978.0564263315 -199377.9818135089 
956112.852664576 -401600.91560934146 
959247.6489028205 -588293.9527974363 
962382.445141065 -752237.6786498257 
965517.2413793096 -887092.3936961682 
968652.0376175541 -987643.2697318142 
971786.8338557986 -1050002.007084229 
974921.6300940431 -1071757.195056798 
978056.4263322876 -1052067.5611156067 
981191.2225705321 -991694.5028757182 
984326.0188087766 -892972.6448758597 
987460.8150470211 -759719.5587103034 
990595.6112852657 -597088.1376379459 
993730.4075235102 -411367.33433857583 
996865.2037617547 -209738.9672818174 
999999.9999999992 96325.57342032976 
