#x u 
0.0 0.5 
0.005025125628140704 -95012.86026827169 
0.010050251256281407 -76837.69669416489 
0.01507537688442211 952193.3268863946 
0.020100502512562814 382479.33586978307 
0.02512562814070352 -6204561.626451258 
0.030150753768844223 -1060937.2845978672 
0.035175879396984924 36557206.07078922 
0.04020100502512563 -1129845.6468729898 
0.04522613065326633 -202065505.14715374 
0.05025125628140704 42244017.392372996 
0.05527638190954774 1055076209.7928785 
0.06030150753768845 -386235216.36974835 
0.06532663316582915 -5218546181.579803 
0.07035175879396985 2633161666.280695 
0.07537688442211055 24499686365.437122 
0.08040201005025124 -15351440323.105026 
0.08542713567839194 -109363196473.30618 
0.09045226130653264 80218495516.06223 
0.09547738693467334 464897881453.07166 
0.10050251256281403 -384076675859.2876 
0.10552763819095473 -1884643002025.9204 
0.11055276381909543 1705609661138.6572 
0.11557788944723613 7295148218761.537 
0.12060301507537682 -7078150241718.502 
0.12562814070351752 -26993685089130.22 
0.13065326633165822 27585722202722.043 
0.13567839195979892 95574961068242.97 
0.1407035175879396 -101308797322483.11 
0.1457286432160803 -324078872853689.56 
0.150753768844221 351432014053924.9 
0.1557788944723617 1053149796167419.2 
0.1608040201005024 -1153423752689899.0 
0.1658291457286431 -3281748348901474.5 
0.1708542713567838 3585716282839153.5 
0.1758793969849245 9810045184551252.0 
0.1809045226130652 -1.0565642044840936e+16 
0.1859296482412059 -2.8137944231324216e+16 
0.1909547738693466 2.9517030640183844e+16 
0.1959798994974873 7.744682196381387e+16 
0.20100502512562798 -7.817508704123246e+16 
0.20603015075376868 -2.0453544598524163e+17 
0.21105527638190938 1.9619045374146624e+17 
0.21608040201005008 5.181820976368456e+17 
0.22110552763819077 -4.661315721454707e+17 
0.22613065326633147 -1.2588502608028488e+18 
0.23115577889447217 1.0469851685686682e+18 
0.23618090452261287 2.930959811646334e+18 
0.24120603015075356 -2.2184909486531768e+18 
0.24623115577889426 -6.535771750667936e+18 
0.251256281407035 4.4210722945862676e+18 
0.2562814070351757 1.3947175716558678e+19 
0.26130653266331644 -8.248769490853499e+18 
0.26633165829145716 -2.845611396021126e+19 
0.2713567839195979 1.431033525151914e+19 
0.2763819095477386 5.5451034139409056e+19 
0.28140703517587934 -2.282727703716682e+19 
0.28643216080402006 -1.0308120032438465e+20 
0.2914572864321608 3.281917040100665e+19 
0.2964824120603015 1.8256548332402537e+20 
0.30150753768844224 -4.0792215318910616e+19 
0.30653266331658297 -3.0760736494281595e+20 
0.3115577889447237 3.9060237213813604e+19 
0.3165829145728644 4.922753669563021e+20 
0.32160804020100514 -1.421129011185261e+19 
0.32663316582914587 -7.468889031561e+20 
