#x u 
0.0 0.0046477318791885835 
3134.796238244514 0.009115736091584446 
6269.592476489028 0.008583503155248348 
9404.38871473354 0.007719346382705489 
12539.184952978056 0.006556682693113297 
15673.98119122257 0.005140472260084768 
18808.777429467085 0.003525479902983839 
21943.5736677116 0.001774157332833151 
25078.369905956115 -4.577185367186802e-05 
28213.16614420063 -0.0018639310438261936 
31347.962382445145 -0.0036100120706360405 
34482.75862068966 -0.00521649402774606 
37617.55485893417 -0.006621254301072402 
40752.35109717868 -0.007769970848618953 
43887.14733542319 -0.008618222832380557 
47021.943573667704 -0.009133208370954276 
50156.739811912215 -0.009295012987411228 
53291.53605015673 -0.009097379701583865 
56426.33228840124 -0.008547950987320859 
59561.12852664575 -0.007667973238228869 
62695.92476489026 -0.00649147517020304 
65830.72100313478 -0.005063951931898428 
68965.51724137929 -0.0034406058085547737 
72100.3134796238 -0.0016842115511106971 
75235.10971786831 0.0001373111217270942 
78369.90595611282 0.001953523977179926 
81504.70219435733 0.0036941941129646485 
84639.49843260185 0.005292009861736312 
87774.29467084636 0.006685183731454452 
90909.09090909087 0.00781984172603898 
94043.88714733538 0.008652106651349724 
97178.68338557989 0.00914979484510419 
100313.4796238244 0.009293660718232502 
103448.27586206891 0.009078140981289277 
106583.07210031342 0.0085115697767069 
109717.86833855794 0.007615856397731664 
112852.66457680245 0.006425638056643237 
115987.46081504696 0.004986940464687057 
119122.25705329147 0.003355398019058094 
122257.05329153598 0.001594102422257349 
125391.84952978049 -0.00022883707234734542 
128526.645768025 -0.002042927443517718 
131661.44200626953 -0.003778017865380703 
134796.23824451404 -0.005367012437978655 
137931.03448275855 -0.0067484647839166105 
141065.83072100306 -0.007868954178123857 
144200.62695924757 -0.008685151325855794 
147335.42319749208 -0.009165493905356816 
150470.2194357366 -0.009291407081993892 
153605.0156739811 -0.00905802179661222 
156739.81191222562 -0.00847436305192181 
159874.60815047013 -0.007563000915885491 
163009.40438871464 -0.006359177737797784 
166144.20062695915 -0.004909445327584936 
169278.99686520366 -0.003269864798567233 
172413.79310344817 -0.0015038386857141861 
175548.58934169268 0.0003203408286778404 
178683.3855799372 0.002132132771838726 
181818.1818181817 0.0038614751980447248 
184952.97805642622 0.0054414944821757705 
188087.77429467073 0.0068110913210004875 
191222.57053291524 0.007917303441589385 
194357.36677115975 0.008717353650984952 
197492.16300940426 0.009180304029102764 
200626.95924764877 0.009288252297269537 
203761.75548589329 0.009037024098858022 
206896.5517241378 0.008436334421545379 
210031.3479623823 0.007509411919000916 
213166.14420062682 0.006292100659473498 
216300.94043887133 0.004831474036636155 
219435.73667711584 0.0031840144427183253 
222570.53291536035 0.0014134290959173295 
225705.32915360486 -0.0004118135160162866 
228840.12539184937 -0.0022211313103590253 
231974.9216300939 -0.003944558016655437 
235109.7178683384 -0.005515448770515247 
238244.5141065829 -0.006873057268727295 
241379.31034482742 -0.007964884827171174 
244514.10658307193 -0.008748710503520612 
247648.90282131644 -0.009194223779948022 
250783.69905956095 -0.009284196670033508 
253918.49529780546 -0.00901514992453679 
257053.29153604998 -0.008397487573871758 
260188.0877742945 -0.007455094604529914 
263322.884012539 -0.006224413327295215 
266457.6802507835 -0.004753034154065738 
269592.476489028 -0.00309785527790552 
272727.27272727253 -0.0013228824214487542 
275862.06896551704 0.0005032462626737056 
278996.86520376155 0.0023099144273506446 
282131.66144200607 0.0040272582632345415 
285266.4576802506 0.005588868130370446 
288401.2539184951 0.006934356617187128 
291536.0501567396 0.008011693720078969 
294670.8463949841 0.00877921884224639 
297805.6426332286 0.00920725180785354 
300940.43887147313 0.009279240593630014 
304075.23510971764 0.008992401395165588 
307210.03134796215 0.008357826276551959 
310344.82758620667 0.00740005424056232 
313479.6238244512 0.006156122306074335 
316614.4200626957 0.0046741332875459935 
319749.2163009402 0.0030113956604736827 
322884.0125391847 0.0012322074441859687 
326018.8087774292 -0.0005946302008348931 
329153.60501567373 -0.0023984735119788477 
332288.40125391824 -0.004109567916908468 
335423.19749216276 -0.005661745440995721 
338557.99373040727 -0.006994983421121565 
341692.7899686518 -0.008057725580444729 
344827.5862068963 -0.008808875708240843 
347962.3824451408 -0.009219386849266147 
351097.1786833853 -0.009273384548735738 
354231.9749216298 -0.008968780717062934 
357366.77115987433 -0.008317354376227862 
360501.56739811884 -0.007344296165314204 
363636.36363636336 -0.006087234219172799 
366771.15987460787 -0.004594779089459068 
369905.9561128524 -0.002924643975907602 
373040.7523510969 -0.0011414129584501633 
376175.5485893414 0.0006859564674184532 
379310.3448275859 0.002486799975137028 
382445.1410658304 0.004191478994686049 
385579.93730407493 0.005734073634217613 
388714.73354231945 0.0070549318005007295 
391849.52978056396 0.008102975943762651 
394984.32601880847 0.008837678225164701 
398119.122257053 0.009230627727240906 
401253.9184952975 0.009266629103312366 
404388.714733542 0.008944290181134388 
407523.5109717865 0.008276075798160037 
410658.307210031 0.007287825786610935 
413793.10344827553 0.006017755747860119 
416927.89968652005 0.004514979256154347 
420062.69592476456 0.002837608638018881 
423197.49216300907 0.0010505077701533523 
426332.2884012536 -0.0007772162049362955 
429467.0846394981 -0.0025748852502800847 
432601.8808777426 -0.004272983552233082 
435736.6771159871 -0.005805845695119977 
438871.4733542316 -0.007114195941093205 
442006.26959247614 -0.008147440421321948 
445141.06583072065 -0.00886562359953938 
448275.86206896516 -0.009240973351555402 
451410.65830720967 -0.009258974912552561 
454545.4545454542 -0.008918932162651145 
457680.2507836987 -0.008233994545846295 
460815.0470219432 -0.007230648581362059 
463949.8432601877 -0.0059476936306655 
467084.6394984322 -0.004434741527202079 
470219.43573667674 -0.002750298088130053 
473354.23197492125 -0.0009595006959443431 
476489.02821316576 0.0008684005623529701 
479623.82445141027 0.0026627207942550276 
482758.6206896548 0.004354073684642616 
485893.4169278993 0.005877054662724247 
489028.2131661438 0.007172770095029797 
492163.0094043883 0.008191114700633217 
495297.8056426328 0.008892709121018694 
498432.60188087734 0.00925042271881556 
501567.39811912185 0.009250422718815616 
504702.19435736636 0.008892709121018857 
507836.99059561087 0.008191114700633481 
510971.7868338554 0.007172770095030192 
