#x u 
520376.1755485889 1100114.0596470525 
523510.9717868334 1099280.4358917805 
526645.768025078 1057259.9295089548 
529780.5642633225 976182.6712578048 
532915.360501567 857767.7180033269 
536050.1567398115 704746.6289371734 
539184.952978056 522700.29381286976 
542319.7492163006 320195.7366201819 
545454.5454545451 106848.02864301446 
548589.3416927896 -108927.30211194874 
551724.1379310341 -320412.42753454944 
554858.9341692786 -521136.28125471825 
557993.7304075231 -703330.2598998118 
561128.5266457676 -858236.7752996059 
564263.3228840121 -978248.9227266591 
567398.1191222566 -1058904.0400430532 
570532.9153605012 -1098867.7078177836 
573667.7115987457 -1098108.3417898375 
576802.5078369902 -1056307.267062491 
579937.3040752347 -973238.1911513716 
583072.1003134792 -850714.0961141051 
586206.8965517237 -693987.7811708454 
589341.6927899682 -511006.2550535252 
592476.4890282127 -310119.4653468066 
595611.2852664572 -98418.52609893774 
598746.0815047018 117825.29513270775 
601880.8777429463 331388.94890277484 
605015.6739811908 533180.027314279 
608150.4702194353 713466.3435228185 
611285.2664576798 864280.7467295185 
614420.0626959243 980775.0306714406 
617554.8589341688 1060371.8820986894 
620689.6551724133 1100837.6644603189 
623824.4514106578 1099481.9279789783 
626959.2476489024 1054446.0954986436 
630094.0438871469 966784.7452718385 
633228.8401253914 841146.1208023208 
636363.6363636359 684268.2138875338 
639498.4326018804 502741.97315542767 
642633.2288401249 302206.02488308854 
645768.0250783694 88581.65545118529 
648902.8213166139 -130228.5256455326 
652037.6175548584 -344270.61386561586 
655172.413793103 -543494.5608978999 
658307.2100313475 -720006.8506099012 
661442.006269592 -868573.8844239205 
664576.8025078365 -985149.4709468847 
667711.598746081 -1065245.3235986792 
670846.3949843255 -1104085.086520857 
673981.19122257 -1098555.2483203379 
677115.9874608145 -1049019.605103831 
680250.783699059 -959146.3381615763 
683385.5799373036 -833922.6632280302 
686520.3761755481 -677872.899894232 
689655.1724137926 -495219.14664509497 
692789.9686520371 -291624.1995862294 
695924.7648902816 -75444.42488616539 
699059.5611285261 143102.79192516542 
702194.3573667706 354287.9579358612 
705329.1536050151 550589.0521536464 
708463.9498432596 726303.563320199 
711598.7460815042 875782.9891290211 
714733.5423197487 992446.6958264539 
717868.3385579932 1069878.9877960603 
721003.1347962377 1104079.8013774334 
724137.9310344822 1094676.0317405434 
727272.7272727267 1043936.5476412259 
730407.5235109712 954680.9990175348 
733542.3197492157 829270.0330279103 
736677.1159874602 670662.0816777453 
739811.9122257048 484287.57074851904 
742946.7084639493 278577.04224225116 
746081.5047021938 63347.715079321635 
749216.3009404383 -152534.36269060805 
752351.0971786828 -362067.202591764 
755485.8934169273 -558967.2318624163 
758620.6896551718 -735999.7390022684 
761755.4858934163 -884860.7974107328 
764890.2821316608 -998032.4029373389 
768025.0783699054 -1070925.1674120675 
771159.8746081499 -1102278.675622621 
774294.6708463944 -1092570.8500068868 
777429.4670846389 -1042222.4503602225 
780564.2633228834 -951534.2585817811 
783699.0595611279 -822407.1097231183 
786833.8557993724 -659956.6835035565 
789968.6520376169 -472185.8852593359 
793103.4482758614 -267865.1846988555 
796238.244514106 -54606.9327066169 
799373.0407523505 161124.25424990305 
802507.836990595 372387.11143455387 
805642.6332288395 570559.6030392536 
808777.429467084 746149.2974182859 
811912.2257053285 891084.1686318683 
815047.021943573 1000371.992585098 
818181.8181818175 1071648.3214148926 
821316.614420062 1103310.0028712973 
824451.4106583066 1093365.5102896465 
827586.2068965511 1040319.7402163495 
830721.0031347956 945208.5136960073 
833855.7993730401 812625.3844798399 
836990.5956112846 649580.1771585078 
840125.3918495291 463247.987357167 
843260.1880877736 259777.7176789179 
846394.9843260181 45166.29746915681 
849529.7805642626 -173005.56458168384 
852664.5768025072 -385112.2281435997 
855799.3730407517 -581106.4903542986 
858934.1692789962 -752848.095757769 
862068.9655172407 -895007.5330489145 
865203.7617554852 -1003891.9249006414 
868338.5579937297 -1075690.6593050824 
871473.3542319742 -1106203.2906555103 
874608.1504702187 -1092500.147367369 
877742.9467084632 -1034875.2033148137 
880877.7429467078 -937081.6688902465 
884012.5391849523 -804582.6872356575 
887147.3354231968 -642572.3880876743 
890282.1316614413 -455702.1610727393 
893416.9278996858 -249598.15556862424 
896551.7241379303 -32325.761385251084 
899686.5203761748 186023.7920880007 
902821.3166144193 395500.7530359701 
905956.1128526638 588264.7881576506 
909090.9090909084 758613.0173238743 
912225.7053291529 901357.6684383532 
915360.5015673974 1010555.3723847069 
918495.2978056419 1080185.0984596661 
921630.0940438864 1106276.3240654436 
924764.8902821309 1088408.5381115968 
927899.6865203754 1029103.4853546493 
931034.4827586199 931787.597614416 
934169.2789968645 799451.2890967513 
937304.075235109 635347.1519655254 
940438.8714733535 444863.6552585557 
943573.667711598 236393.7651116786 
946708.4639498425 19983.96405481544 
949843.260188087 -195180.25252104158 
952978.0564263315 -402164.61521715834 
956112.852664576 -595356.6728265241 
959247.6489028205 -768342.2898660256 
962382.445141065 -912919.7893189157 
965517.2413793096 -1020480.7153807795 
968652.0376175541 -1084714.7469382787 
971786.8338557986 -1103417.6563401276 
974921.6300940431 -1078164.6578511796 
978056.4263322876 -1012616.5439020582 
981191.2225705321 -911180.4730334433 
984326.0188087766 -778824.5128665353 
987460.8150470211 -621251.3628618936 
990595.6112852657 -444231.6978703312 
993730.4075235102 -252085.80188708505 
996865.2037617547 -49571.6730359378 
999999.9999999992 258382.41425784875 
